"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"bennington","VT","US","triangle","60.0","I looked down and they were gone.","42.8780556","-73.1972222","2012","4","1","17","0","2012","4","18"
"bennington","VT","US","triangle","60.0","silent aircraft with three circular lights in triangle formation seemed to fly into space from normal plane altitude in one minute.","42.8780556","-73.1972222","2011","8","30","21","45","2011","10","10"
"bennington","VT","US","triangle","12.0","very fast moving lights&#44 aircraft changing color and vanishing","42.8780556","-73.1972222","2003","6","14","6","30","2003","11","26"
"benson","VT","US","cylinder","120.0","Red&#44 green&#44 and yellow object in the night sky.  ((NUFORC Note:  Possible &quot;twinkling&quot; star?  PD))","43.7069444","-73.3116667","2014","4","17","21","50","2014","4","18"
"bethel","VT","US","formation","30.0","Band of 5-8 bright lights tilted and stationary in sky without any dimming&#44 then just gone.","43.8333333","-72.6344444","2013","2","6","18","0","2013","2","18"
"bomoseen","VT","US","other","2.0","Lighting type flash&#44 looked up an saw cigar shaped black object in Bomoseen&#44 vt","43.6436111","-73.1991667","2013","5","23","18","0","2013","6","2"
"bradford","VT","US","unknown","15.0","four large reddish orange lights for about 15 sec. then just vanished","43.9925","-72.1294444","2008","9","25","20","0","2008","10","31"
"brandon","VT","US","circle","180.0","Star imposters","43.7980556","-73.0880556","2011","7","30","22","0","2011","8","7"
"brandon","VT","US","other","480.0","What we saw was what to be a plane but it looked like one from way back just like an old bomber.  It flew over our apt tree level.","43.7980556","-73.0880556","2012","10","2","17","0","2012","10","30"
"brandon","VT","US","rectangle","3600.0","Vermont red &amp; blue vertical lights in sky.","43.7980556","-73.0880556","2014","3","8","23","30","2014","3","18"
"brattleboro","VT","US","circle","300.0","Large white light observed in so. VT sky.","42.8508333","-72.5583333","2012","2","18","5","5","2012","3","13"
"brattleboro","VT","US","circle","20.0","Bright White Solid Light Observed by Police Officer in sky over southern Vermont USA ((NUFORC Note:  ISS confirmed.  PD))","42.8508333","-72.5583333","2012","2","1","4","45","2012","2","3"
"brattleboro","VT","US","fireball","900.0","Orange or flew 100 miles an hour at least and then disappeared in to spaces at least at speed some 20&#44000 mph.","42.8508333","-72.5583333","2013","12","31","0","29","2014","1","30"
"brattleboro","VT","US","flash","48.0","Stepped outside to have a smoke&#44 on a cloudless clear night and looked up to so a bright orange light at first looked like just an air","42.8508333","-72.5583333","2011","9","2","8","39","2011","10","10"
"brattleboro","VT","US","rectangle","1800.0","Bright lights hovering low in west brattleboro/marlboro.  ((NUFORC Note:  Possible sighting of Venus?  PD))","42.8508333","-72.5583333","2013","10","22","19","8","2013","10","23"
"bridgewater corners","VT","US","light","180.0","Single large bright orb hovering over Bridgewater corners vt.  ((NUFORC Note:  Venus?  PD))","43.5883333","-72.6563889","2013","11","3","18","15","2013","11","11"
"bristol","VT","US","triangle","300.0","Luminous triangular shaped object&#44 very large&#44 moving to Northeast.  Object changed to four distinct lighted objects&#44 travelling in a s","44.1333333","-73.0794444","2000","2","9","18","15","2000","2","16"
"burlington","VT","US","changing","5.0","three sightings&#44 one time very close&#44 second time boomerang shape very high up&#44 third time triangle shape two witnesses&#44 burlington vt","44.4758333","-73.2125","2004","10","27","9","45","2004","11","2"
"burlington","VT","US","changing","30.0","One Orb splits into Four. One massive object? or four small orbs traveling in unison?","44.4758333","-73.2125","2013","11","24","22","11","2013","12","2"
"burlington","VT","US","circle","60.0","Horizontal flaming metior going accross the sky.","44.4758333","-73.2125","2009","6","26","1","30","2009","8","27"
"burlington","VT","US","cylinder","60.0","a self propelled pentoid or cylinder shaped object that looked light brownish and it moved like a plane.","44.4758333","-73.2125","2002","8","8","13","15","2002","8","16"
"burlington","VT","US","diamond","180.0","Large object at above 50&#44000 feet:  est speed around 3&#44000 kts:  diamond design. no visable trail:  est 300 x 300 feet. Have seen in ar","44.4758333","-73.2125","1997","12","17","11","45","1998","3","7"
"burlington","VT","US","disk","900.0","2 low flying brightly lit and quiet objects in sequence&#44 taking the same flight patter.","44.4758333","-73.2125","2005","10","3","22","30","2005","10","20"
"burlington","VT","US","disk","60.0","On Nov.5th&#442003 at 12:20 P.M. our 12-year old son was home early from having only one half a day of school&#44 I was home early from work","44.4758333","-73.2125","2003","11","5","12","20","2003","11","8"
"burlington","VT","US","fireball","180.0","3 fireballs seen over Burlington Vermont","44.4758333","-73.2125","2011","12","19","20","0","2012","1","12"
"burlington","VT","US","formation","5.0","Light formation streaks across Vermont sky","44.4758333","-73.2125","2009","4","20","1","2","2009","5","12"
